sample,TCGA-OL-A66H-01,TCGA-3C-AALK-01,TCGA-AR-A1AH-01,TCGA-AC-A5EH-01,TCGA-EW-A2FW-01,TCGA-E9-A1R0-01,TCGA-BH-A0BL-01,TCGA-AR-A1AJ-01,TCGA-A7-A13G-01,TCGA-AC-A62Y-01,TCGA-E9-A1QZ-01,TCGA-E9-A1R2-01,TCGA-GM-A2DK-01,TCGA-AR-A255-01,TCGA-E2-A15T-01,TCGA-AO-A1KQ-01,TCGA-E9-A1N4-11,TCGA-C8-A1HL-01,TCGA-D8-A1JD-01,TCGA-D8-A1XA-01,TCGA-E9-A5FL-01,TCGA-BH-A1F2-11,TCGA-A7-A3RF-01,TCGA-A7-A3IY-01,TCGA-GM-A2D9-01,TCGA-D8-A3Z5-01,TCGA-E9-A1ND-01,TCGA-EW-A1P5-01,TCGA-E9-A1RD-01,TCGA-AR-A250-01,TCGA-E2-A153-11,TCGA-AR-A1AQ-01,TCGA-LD-A66U-01,TCGA-BH-A1EN-01,TCGA-AO-A1KO-01,TCGA-BH-A0AU-11,TCGA-E9-A1N5-01,TCGA-D8-A1J8-01,TCGA-BH-A0DL-11,TCGA-E9-A3QA-01,TCGA-BH-A18J-11,TCGA-BH-A2L8-01,TCGA-A2-A3XX-01,TCGA-AC-A2FB-01,TCGA-E9-A3X8-01,TCGA-GM-A2DC-01,TCGA-AR-A24N-01,TCGA-E2-A1B0-01,TCGA-EW-A1IW-01,TCGA-EW-A6S9-01,TCGA-E9-A1N3-01,TCGA-GM-A2DN-01,TCGA-BH-A0BQ-11,TCGA-BH-A0DO-11,TCGA-A2-A3XT-01,TCGA-A7-A4SE-01,TCGA-BH-A0DT-01,TCGA-AC-A6IV-01,TCGA-Z7-A8R5-01,TCGA-AR-A2LJ-01,TCGA-AQ-A1H3-01,TCGA-B6-A1KI-01,TCGA-BH-A1EW-01,TCGA-BH-A1FG-01,TCGA-AR-A0TS-01,TCGA-AR-A1AT-01,TCGA-A2-A1G1-01,TCGA-BH-A18R-01,TCGA-D8-A27P-01,TCGA-EW-A2FS-01,TCGA-E2-A1IL-01,TCGA-A7-A3IZ-01,TCGA-E2-A570-01,TCGA-OL-A66J-01,TCGA-AR-A2LO-01,TCGA-BH-A1FC-11,TCGA-A2-A04W-01,TCGA-BH-A201-01,TCGA-LL-A5YM-01
MIMAT0000272,1.38677132385,1.61120297507,1.97452373383,1.3672,2.5303213261,4.31724764149,2.8962360136400003,3.64790838055,2.57704752284,2.29240301281,2.93875908381,3.0652468494800003,3.93444918687,3.46788342214,3.2155521705,2.4216638501700003,1.76865344324,4.1234417998,2.02541935717,2.11040237625,2.9385419086799995,4.1556916497900005,1.90912334343,1.61911629866,2.5601713104700003,2.08530974817,2.56538281828,3.4702513817900003,1.2111737452200002,3.65399715352,1.6173884397299998,1.4969,1.17946150373,2.48549090931,2.8741432465400005,2.32002604466,0.5216,2.43913977384,2.97603692463,2.94096299762,3.2853304383099995,2.7143035943700005,2.27725683492,2.39855354441,2.48701454572,3.1152797112,2.22271000433,1.7868073666900004,1.30014244722,1.67687609478,2.43519993274,2.64858107121,1.7671273120599995,2.75482188908,4.97275202177,1.3991335957100002,1.4542901416,3.12503349393,0.870365432113,3.0810795203099994,2.12843276156,0.9359,2.96426641145,2.06207131046,3.82321461743,2.88757452782,2.15054970942,2.05663625101,2.16424767086,2.7663588853400003,2.69078111347,1.85824552545,1.36116548793,3.13794118036,2.8848325955000003,3.7513770278300007,2.62883408607,1.92542002672,3.11793044367
MIMAT0000271,1.73663376683,2.99188870403,0.5737,3.12482308316,2.88166330041,3.16805712979,3.6554310206,2.71557889241,2.91603616197,3.00857437661,2.82528684803,1.60748320555,4.48053232587,3.89130282076,2.25330975949,2.60508638868,3.10471776366,2.72959733783,3.38303539694,3.65692946806,5.29757025432,1.3387541196,1.7362971635900002,3.67136976314,3.90935428064,2.9044323097,0.5772,1.90681506181,1.80095544011,3.2767261959900003,2.47250800543,2.47404013134,1.81956663522,1.60620814189,3.32154548353,3.63341919857,2.16480281088,2.24562440023,3.21560358617,2.15082173612,2.91888119358,2.4131880188,5.6131785911500005,2.67093184613,3.63402730386,3.868943979630001,3.17025810373,3.06200981658,2.5546820579400005,2.29983260437,1.48335125067,4.46481398561,3.70251047969,3.36291853709,2.73964182797,3.09286421264,2.41966566424,3.682052112380001,3.76135272383,3.08112249358,2.59900452829,2.76195694406,2.40533144801,3.2105336236900004,3.1330988472500003,2.62793329787,2.57747400652,2.52111872629,2.36633933059,2.76626878268,2.52073530474,1.1452567809999998,3.41623963683,3.77931529597,3.36132453698,3.5167219824800005,3.5414037065800006,5.04972288741,2.6682931402700003
MIMAT0000270,7.60039248575,8.871699290339999,8.20204862551,8.44442027119,7.201763448060001,6.829365178300001,8.26875847596,7.5963287537,6.6903912513,7.641571686930001,8.90526942406,6.82776760375,7.11493074862,7.70541115135,7.664997473780001,7.44183339281,7.225236193560001,7.335658001460001,7.92319260785,7.6623409723,8.12143952363,6.52950512664,8.55950048095,8.198823577010002,7.824225288010001,8.26393910202,7.86229513355,7.64975840023,7.643151791419999,8.39993549173,7.23201299977,7.451543490060001,8.18529748285,8.06504744528,6.38618380539,7.034226517989999,7.80442497952,8.793229008110002,7.0205885487,8.20794335722,6.8004503184,8.31787732962,9.27033384215,10.1585707973,7.882118918910001,9.2236156573,6.899227168080001,8.17087891454,8.394149671789998,8.36622667978,6.465209774349999,7.67554801256,8.49169020543,6.53912845549,8.4721873577,7.67497525492,7.6663790262,8.22818709918,9.12684350482,8.29244019268,7.75168403124,7.752076190560001,7.39441605742,6.107674181419999,8.243005581719999,7.706393452110001,6.72940053619,9.08476069382,6.95024529406,6.87841059723,8.576733106919999,8.570202777939999,8.8685979629,8.22866904995,8.27280658821,6.881711060489999,7.69185858907,8.566169539139999,6.89661558413
MIMAT0000279,3.90646655577,3.80342327777,5.74795648397,5.38271841787,5.24471675452,4.5168991504900005,6.75472217964,7.119156133019999,5.00708780653,4.71925988242,5.30050426325,4.42441633292,4.67307997781,5.21197532713,4.328407226,5.52455873589,5.490822595,5.32046915736,5.01648673553,4.986052033969999,6.903749085739999,4.71343119458,4.9881916044,7.900413235510001,3.75134627247,3.8553495346,6.54662777841,6.5898663776,2.83551532193,5.40201705283,5.69710106337,6.1714009578,3.72544768219,5.938097987130001,7.01831176397,5.81606441048,4.05991540152,5.6823990138100005,5.58888324397,6.63466121074,5.85480908082,4.56451464207,5.24779921631,5.6175594036500005,3.87952465672,4.13608548683,4.48148466627,5.93734952844,4.87171963852,4.02010755611,3.5376532985000004,5.60840217123,7.02234286462,5.236896923,5.45158661104,6.45582601017,5.36853272442,4.65354625118,4.76690937071,5.21312147036,5.2301235895,4.98831113563,5.63528044733,4.18179089517,6.03514758099,5.28903277209,8.054544225939999,5.02690463405,3.84470108641,5.19360418984,4.27652996696,3.4722839929800005,4.38362759395,5.49653277082,4.0232091324,5.3129120782,4.73620985273,5.75622877877,3.9685853271
MIMAT0000278,6.027600813489999,6.11124569534,6.6315934863,6.97697195738,6.23669841084,6.11570963988,7.811475266839999,7.587404413060002,5.33217020646,6.70480986691,7.3908556291,5.84557994967,7.61625647641,6.31141941839,5.50649820416,6.0365801291,6.99524124503,5.5831302348800005,6.12674674349,6.05601836436,7.66876519714,6.085572924369999,7.030533771469999,9.61057639816,6.28386857286,5.15707520648,7.40707590531,6.9521855099100005,5.708634078919999,6.30119500337,7.37904069989,6.87816673359,5.45500812825,5.85136834275,7.41749539288,6.3577388609500005,5.64997670345,6.172089666080001,7.233064824510001,8.35968761435,6.8829622005100015,7.01744628977,6.948756690010001,8.57929093493,6.635637838180001,6.79209886721,5.663325244659999,7.442950897669999,5.87112317757,6.0878649429,4.69938594148,7.98659778352,8.29221784383,6.9224863,6.8402810887,7.196929542060001,6.49245356973,6.85005146788,6.737848667459999,7.88170713469,6.13205555668,5.92259884496,6.96061831323,5.846161211980001,7.11405170418,6.24169374543,8.502083627560001,5.81517935785,5.22043039675,6.8949050366,5.02006000861,5.93986106901,6.46788719606,7.540791039289999,6.62460683528,6.783644418119999,6.07284059913,6.97261605038,5.97629548545
MIMAT0002815,,,,,,,,,,,,,,,0.3233,,0.3259,,,,0.8744685916439999,,,0.4279,,,,,,,,,,,0.4149,,,,0.3067,,,,,,,,,,,0.2103,,,,,,,,,,,,0.3834,0.4416,,,,,,0.1536,,,,,,,,,0.1657,
MIMAT0002814,2.25338415081,3.6483694984300006,1.30161342496,3.15355657006,3.11648332785,3.5423945446300005,3.49976937421,4.725582911519999,2.05692364412,1.94448057382,3.14195205759,1.60754568348,3.04515150375,2.9726071838,2.17519232766,0.7877,3.22695358538,2.8282550487700004,3.1532947141600003,2.11040211672,5.06599672968,2.27008283809,1.53995377674,3.3187842773000003,2.35575094236,1.69850067897,1.56936841347,0.9386,2.42875314788,2.60168854819,5.12599691613,2.21562030608,3.0299460224,3.0278353466500003,4.48079891434,3.63346842662,2.01748549769,1.60478446627,3.60069455685,2.0129156574,2.42624341109,2.80213878945,2.27727872702,3.4555031836000003,2.9085821422,2.58642890736,2.41532205779,2.56093999187,3.66686513869,2.29982083418,0.725201795605,2.56540641148,5.66321324777,3.16368675329,2.8772342122600003,4.0348459644800005,2.9929161052599995,2.31803448971,3.39562937289,3.42586414901,2.68559975565,2.4765147242900003,3.09095571166,0.7094,2.9217380949,2.69733660234,1.87797519915,3.27656163004,2.7013552634599995,3.3895147583200003,2.40815734827,1.38724916455,3.28045357144,4.2217642060600005,2.68821341311,3.5167556124800003,3.32275129942,3.96355028959,2.2752378753
MIMAT0002817,2.63307131547,2.96292609322,2.14352432148,3.73191579396,3.11649408278,2.51949747519,3.79595730385,4.6360936097500005,3.11708769557,3.0351642348000003,2.5318243162400003,2.09610712298,3.24239787918,2.89337263875,1.46374402386,1.6686,4.1269799886400005,2.62370233908,3.8238987940800007,2.36393838275,4.8115380533800005,3.23444201274,1.31256091074,3.04467863209,2.38681872359,2.58263098671,2.30320197998,2.4811,1.3827389417200002,2.83922246484,3.87289048819,2.69315653129,2.84479835533,3.19820819828,6.19602470827,4.60824297449,2.16478450171,2.34563167813,4.26574654763,2.2150924842200004,3.703868237880001,2.80215522209,3.01851488293,3.2213535250700005,2.53761974808,1.4440937135,3.45979751885,3.14429524194,2.55469469874,2.3450588689,1.7162494307499998,3.06675313318,3.17186751602,3.69398355704,2.87721010582,4.14575334245,3.5161291682,2.63980739039,3.17087496098,3.13211247602,3.8755097125,2.39540529745,3.20742979455,1.18284983726,3.5562051721800008,3.34248328103,4.40985579367,3.851106294280001,1.88593656042,3.1898441182700004,2.62516746058,0.8543062870300001,3.42798823774,3.71309816922,2.07949888483,4.13016443712,3.11123327762,4.08227069383,2.9008157048400003
MIMAT0002816,0.6213,0.9623,1.30159185869,1.03781995567,1.10982485433,1.3099,1.19468805895,1.37349532397,1.8005517253,1.13726001898,1.01052260877,1.6075,2.17550214976,1.69448711298,0.810251754597,0.7877,2.26345108405,1.52491459149,2.36955572168,0.5006,4.24149121779,0.8194,0.5099,1.4470461577,0.29,1.69851723939,,,,1.6657593964700002,2.107387429,0.9345,0.988294339339,0.5956,4.02938658699,3.4193507109,0.903881171003,0.7488871370290001,2.32949963636,0.490335795089,1.0661,0.497859820078,,0.989874242013,0.486048868604,0.701099622532,1.2225598512,1.97843254287,1.9728,0.5566690401659999,0.407692747415,0.4344,1.3799,1.4694764728100005,0.4158,2.0958,1.85211655512,0.698541341106,1.61843946367,1.04686220422,2.30296500074,1.64647817886,2.40533709019,1.82401473733,0.6762,0.686655700265,3.17415307644,1.75279220819,0.41901842301,1.45473134206,0.89651626611,0.2654,1.5010353426700005,2.02858594049,0.682653650637,2.59797304531,1.3991380155200002,2.79949820797,1.14589493803
MIMAT0002811,,,,,,,,,,,0.1953,,0.2867,,,,0.1721,,,,,,,,,,,,,,,,,,0.4149,,,,,,1.0661,,0.374,0.524289418099,0.1377,,,,,,,,,,,,0.3674,0.1694,,0.3835786161259999,,,0.4416,,,,,,,,,0.2654,,,0.0939,,,,
MIMAT0002810,0.6213381340990001,1.61119213808,0.5737,0.2333,1.00962680506,1.98500960224,0.4029999999999999,0.8444,0.537604087054,0.37845171449,1.7924973358200005,,1.28030930427,0.878718791124,1.17370047653,,1.96878667904,0.955122788837,1.57249829446,2.1103923626400003,0.5025,1.3388,,1.25170314088,0.290046401854,,,,0.1968,0.786033581637,2.47255002314,,1.2662968469700002,2.19466041604,1.4147499883,1.0983,,0.4225,1.85016944118,0.2659,1.0661,0.6943,1.12686545685,1.51728518837,1.8494617023,,,0.5754,1.30016793894,,0.98528263248,1.26630055482,,1.2184,,,1.59943804533,0.583415344049,2.7353774788,0.8168,2.2471182987,0.9359,1.2824505705,,0.6762,0.936870891329,0.467,0.84,0.5353982324600001,3.06201532394,0.364267281862,1.00709392867,0.5218768769300001,0.2694,0.265141698783,1.59540125735,0.3481,1.49837308393,0.1389
MIMAT0002813,2.50213378801,3.41180496119,2.97026666666,4.48631009615,3.5677260269300004,2.8506302696599994,3.07237713792,3.22539945276,4.28640566569,2.6083773451,2.33870033998,2.0961,3.08308826352,3.4678938647,2.39786113649,3.38434784238,2.7170295114700003,4.08398834311,5.2338920987,3.1506796444,5.0838259611500005,1.5418973110699998,2.13479019288,3.85473687291,3.18992636388,1.69844540966,2.3032,3.79000216141,0.908328680377,3.65402413,2.5763,2.69315653607,2.81622628147,4.11735184336,4.43702689166,3.25665642811,2.63831425126,3.02587777541,2.45945141595,2.15077742862,1.6724,3.10819144168,2.90906419508,2.89998471669,2.96515762808,2.42765758676,4.22274817447,3.61730182492,4.095009728430001,3.24423845972,2.39099065616,3.23766408663,3.40798202932,2.03418051222,1.87676874002,4.19818353926,3.75182422056,3.47131330275,3.39558345201,3.2523109909599994,4.5649585714,3.50449062368,2.96427178895,2.2662683234400003,3.13313372095,3.2530884665599995,4.96322805476,3.49454588105,3.61271600452,3.02816932158,3.13000256984,1.77553407338,3.64453313196,3.2037595545700004,2.2110567667,1.74787153688,4.22793420274,5.261287652209999,2.33420252701
MIMAT0002812,,,,,,,,,,,,,0.1505,0.355727284158,,0.7877,,,,,,,,,,,,,,,,,,,,,,0.4225,,,,,,,,0.2097,0.7370655940199999,,,,,,,,,,,,,,,0.3834,,0.7094,,,,,,0.2551,,,0.1206,,0.0939,,,,
MIMAT0002819,5.56902957337,6.378526396180001,5.721452247929999,7.47796694041,7.14828266327,6.90968123577,7.08429336247,6.711692938730001,8.33120546648,8.20848698175,6.6479768297,6.3443080104,5.97206456485,8.56487447791,7.58605549467,7.643993922999999,6.4456275026,8.277648123039999,7.17452124115,8.889489270830001,7.59922128112,6.275574682969999,6.911125361719999,6.70390992325,6.22713882584,6.68715595339,6.72494069645,8.65276644177,6.37731114561,8.10586488217,5.775468289990001,6.40653878885,5.91093699892,5.38855763571,6.686096279019999,6.10618818234,7.02620439487,7.109685445289999,5.737154790680001,5.16238332575,7.39519618026,5.62687815554,5.33504035179,4.326509859100001,5.50332534981,7.18847698519,7.508195425669999,6.712835617710001,5.80977032918,5.88443683962,6.27756505538,6.51812694744,5.814668051930001,5.47068813018,6.65659922474,5.56985358206,6.27734628767,7.082676019710001,5.75499879975,4.90389106259,6.03645319511,7.13967481732,6.18236743208,7.51792115136,5.99511487849,5.8426304379100005,7.31154865013,6.57010860296,5.566524468250001,7.36001024467,7.45503646988,5.58668178883,6.32458966002,7.185445441789999,5.267194487469999,6.54942699935,6.61697357747,7.07775030529,7.335379672939999
MIMAT0002818,0.442414539368,1.68393969456,0.983073105835,1.6351860635,1.7911935648,1.12656436344,1.83908952625,2.95639679965,1.60029817669,0.2016,1.73080852738,0.8630161708249999,1.62687283864,0.640840044758,0.587248285006,1.29433560936,1.1808647972700002,1.74289834033,1.21172126139,0.871531171988,3.3456485398400004,0.4671,0.71019564251,1.91162038242,1.41669321092,,1.56936841347,,0.908300344988,0.4459,2.84891874813,,1.69990308682,1.34101947951,1.58469060829,1.0983,0.903881171003,0.7488871370290001,1.94191508592,0.855675721918,1.0661,1.79587587653,1.31026949013,1.5714712976499998,1.76695191444,1.3586299221,1.7371749935499998,1.97841354496,2.14168489543,1.52783169652,0.575167623046,1.26630055482,1.3799003362399995,0.9142,1.87683139793,2.09581670798,1.96358101036,1.16725540162,1.07335589519,2.97331842631,1.52289964832,1.14893153581,1.65480948834,0.7094,2.1977437129,0.936870891329,0.467,,2.12759871079,0.9762,1.28448688806,0.6834067424250001,1.31140543297,2.02857626525,1.42254464007,1.59539542406,2.18513477725,2.52234247263,1.00765212717
MIMAT0027469,,,,,,,,,,,,,,,,0.7877,,,,,,,,,,,,,,,,,,0.5956,,,,0.4225,,,,,,,,,,,,0.2103,,,,,,,,,,,,,,,,,,,,,0.1936,,0.1206,,,,,,
MIMAT0027468,,,,,,,,,0.2937,,,,,,,,,,,,,,,,,,,,,,,,0.1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1936,,,,,,,,
MIMAT0027465,,,,,,,0.4029999999999999,,,0.2016,,,,,,,0.1721,,,,,,,,,,,,,,,,,,,,,,,,1.0661,,,0.15,,,,,,,0.575167623046,,,,,0.4087,,,,,,,,,,,,,,,,,,,,,,,0.265593580602
MIMAT0027464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2694,,,,,
MIMAT0027467,,,,,0.520339757099,,,1.13307797012,,0.2016,,1.9508899501400003,,0.6407,0.5872,1.66852752859,0.1721,0.5552,0.7295,0.5006,,,0.2774,,,,0.9883,,0.3699,0.4459,,,,,,,0.9038,0.4225,,0.6845,1.0661,0.4978,0.9168,0.15,,,0.7371,,,0.5567,0.5751,,,,,0.9872,0.3674,0.1694,,0.2045,,,,,1.4823,,0.819230333136,,,,,0.4895,0.1206,,,,,0.4489350059399999,0.683845869092
MIMAT0027466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4158,,,,,,,,,,,,,,,,,,,,,,,0.314314160973,
MIMAT0027461,,,,0.2333,,,,,,,,,,,,,,,0.2861,,,,,,,0.3214,,,0.1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3674,,,,,,0.4416,,,,,,,,,,,,,,,,
MIMAT0027460,,,,,,,,,,,,0.4951,0.1505,,,,,,,,0.5025,0.4671,0.2774,,,,,,,,,,,,,,,,,,,,0.374,,,0.2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027463,0.2381,0.2117,0.5737,,,,0.4029999999999999,,0.2937,,,0.4951,0.1505,0.984410855402,,0.7877,,0.5552,,1.16630795449,1.16986846897,,,,,,,,,,,0.9345,,,,,,,,,,0.497859820078,1.1268168608700002,,,0.392751940756,1.2225844258399998,0.5754,,0.2103,0.407692747415,,,0.5284,0.4158,0.4087,0.659971805335,,0.1865,0.2045,0.4591,,1.05264476864,0.7094,,0.6867,0.467,,0.1536,0.471798152594,0.516863924789,,0.1206,0.496322139459,,0.743300381793,,0.314314160973,0.382053888482
MIMAT0027462,,,,,,,,,,,,,,,,,,,,,,,,,0.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2551,,,,,,,,,
MIMAT0027645,,,,,,,,,0.2937,,,,,,0.3233,,,,,,,,,,0.1523,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182,,,,,,,,,,0.2478,,,,,,,,,,,,,,,,,,0.1389
MIMAT0027644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1657,
MIMAT0027647,,0.2117,0.5737,,0.1951,,,,,0.2016,,,,,,,0.1721,,,,0.5025,0.4671,0.2774,,,0.3214,0.5772,,,,,,0.1897,,,,,0.4225,,0.2659,,,,,,,,,,0.2103,,,,,0.4158,,,,0.1865,,,,0.4416,,,,,,,,,,0.1206,,,,,,
MIMAT0027646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027641,,,,,0.1951,,,,,,,,0.2867,,,,0.1721,,,,,,,0.4279,,,,,,,,,,0.5956,,,,,,,,,,,0.1377,,0.4151,0.5754,,,,,,,,,0.3674,,0.1865,,,0.6859,,,,,,,,,,,,,,,,0.1657,
MIMAT0000416,3.74210572359,1.94306892584,1.3016,1.55126281414,3.01674015315,2.44305826273,3.98394836883,2.62547731712,1.70386308713,2.201237554,1.96310118711,1.95090387091,3.08304741732,2.52426746034,0.8103,,2.84977076148,2.24947928003,2.36949968567,0.8715,2.7725268526599995,3.3471983107,0.2774,2.45657433396,1.47559172591,2.90442317514,,1.9068,1.80094416912,1.0610508344399998,3.4499534780900003,1.4969,2.78719152723,1.01592698001,2.6626082711900003,1.94580962096,0.5216,,2.63472622027,1.49645648495,2.42624341109,2.66825065199,1.4729137867,2.42822452432,2.40756513955,1.93202954735,2.00023247414,2.78259590646,3.72123846099,1.67692788371,2.24950882069,2.56542882747,2.0720861740000003,3.48190067147,1.22419930855,3.298926567240001,2.63698531076,4.03985563495,1.85705434088,1.78102724746,4.73705065614,3.5044190793400003,3.79622322759,1.5387620140600002,2.3745,2.55499171374,3.17412995876,2.3075,3.44429361937,1.34915953898,1.7213628181799998,1.59441344451,2.51271867852,3.32688886139,2.9490370295700004,4.044444105909999,2.09585533105,3.17481340024,1.73316333613
MIMAT0000415,8.436284323210002,8.745057942,8.631394225580001,8.375166944260002,8.58734861141,8.54493856693,9.45308504337,9.43942700557,8.162923500089999,8.644992111819999,8.49195466526,8.53106788596,8.8159130694,8.2247457066,8.0388073811,9.12252230508,8.66742566272,8.36652449757,8.60458514359,8.37498196776,9.47955618886,9.03252739965,7.3141845621,8.788929545210001,8.34885102557,8.891245680519999,9.19812633056,9.47258337377,7.87543297489,8.80227473543,9.47755292755,9.34581026554,8.82378195026,7.93248321583,9.06032651493,8.54953691259,8.37120891229,9.08570508598,9.20518116221,9.38041921186,9.51919561034,8.81092854063,8.49070755079,8.97693320476,8.5815748134,8.4107699296,8.74744839307,9.0452863891,8.81541212463,7.89390228587,8.0894057974,9.20687011314,10.2551431822,9.37310809507,8.96417860243,9.23183705625,8.96366914136,8.8205373975,9.51189953172,8.53742947382,8.87867990962,8.44287276841,8.7313683734,8.1382040021,9.34774331288,8.96292403266,9.38689428342,8.870112327160001,8.03923924367,8.671176560489998,8.35929956146,7.770257015419999,8.57155388925,8.62731169087,8.395391139620001,9.0645095089,8.30592185767,8.91317153935,9.02206087163
MIMAT0000414,8.73857955418,8.42505543242,9.06137703672,8.3956364504,9.53989613716,9.33537095646,9.12620336486,9.75779447332,10.0308505623,8.74566415879,8.9775543879,8.64460136207,9.23288131172,8.75943970929,8.981179467819999,8.89705914315,8.57939973058,10.1437629809,9.38758776002,8.79833113756,8.733171271089999,8.27227156768,7.27717595883,9.18700238837,9.32530170411,8.84029314306,9.47636003215,9.46511332123,7.513002641789999,9.37833444091,8.70297890002,9.75321809578,7.91314206011,8.95800046432,10.3256978346,9.47198061894,8.56117251388,8.79322792749,8.87487069767,9.37471383497,8.58009328828,9.59925626248,8.91810377879,9.06751578492,8.446492525930001,9.91136571735,9.38698094745,9.40056836596,8.63614780985,8.126431800239999,9.32498369402,9.30950404926,7.957609171980001,9.36250024489,9.28168073394,8.20325533276,9.32376653582,8.664935702660001,8.70303295245,8.395825939069999,9.93655457396,8.923513874089998,9.25305487768,8.4681681508,9.77351400262,9.18772402247,10.0468269124,8.91094678677,9.43236363165,9.0100611907,8.891394085,8.91133506874,8.43759467962,8.99613190725,9.08913003393,8.764912814430001,8.381108075650001,9.53071920185,9.13296130073
MIMAT0000419,8.3204358323,8.988083547410001,7.87298340357,10.2094712112,8.67936971749,8.51141531087,9.28294270528,8.583589700800001,8.89015026887,9.1242852675,8.69227951638,8.688239667180001,9.87635550619,8.89982756002,9.38073719569,9.09019673026,9.47361170023,9.42271834282,10.1449508533,8.256682528439999,9.56609555448,8.491965951060001,9.3078423843,10.7135688174,9.37210574281,9.84383491724,8.57648156255,8.00927129893,7.551712084349999,9.4849668338,8.82769723285,8.823236106769999,8.48597198973,10.1004993819,9.60942261485,8.76724469559,8.5292382877,9.08836902611,9.19761077383,9.45262197088,8.929874955239999,9.59236927393,9.06960433396,8.869888133769999,9.88883071657,9.59494731911,8.71917007892,9.14609860112,8.54112309562,8.64607946907,8.26581187439,10.6900795726,8.76577748605,8.91221072491,9.40199039072,9.71867867451,8.1950478555,9.56835363093,9.15926430229,9.1314725841,9.59412457501,9.13430401912,8.969503299760001,8.3297895341,8.92106186285,8.73631636357,9.77014118158,7.4562174975,8.90950567848,8.37082431632,8.16583600955,8.57556983182,9.92076298954,9.33988199086,8.91926854962,9.22582101649,9.85165829835,9.48004454976,8.47841041147
MIMAT0000418,8.01892634846,8.69421902046,7.71427479847,9.92426076396,8.940971255360001,8.34548639467,9.96250254525,9.4680527155,9.20029047348,8.37995027008,8.85105269774,9.23475987349,9.49175841271,8.97431809105,10.5546634543,9.83376454914,9.13004012313,9.84338474796,10.4215784376,9.18404536683,8.603211378989998,9.02408308728,8.86778771686,10.1955677825,8.64527158602,9.10697477721,9.39228719276,9.113021326760002,7.84920198584,9.94068165125,9.06571298703,8.82322460437,8.18804740232,10.766862926400002,10.0603508412,9.89659044927,8.93431486481,10.0029702505,9.67901885851,9.58398444478,9.58642647712,9.00217380371,8.994565433139998,9.289107206989998,8.993143737899999,8.68807947877,9.121924052010002,8.91809825238,9.70932964714,8.420805565710001,8.4001909895,9.73415941423,10.0771728266,8.92277090582,8.772514425619999,9.66905726624,8.38096668874,9.26632534883,8.82836553522,8.86175707849,9.8365941191,9.3467839341,9.69644488714,8.71057110441,10.0676023417,9.07397602734,10.0348201027,7.99214819638,8.80830733519,8.8107035308,9.01585861957,8.480879938500001,9.7447462912,9.40033344657,8.63593839234,9.114498235,10.3075002152,9.4302870087,8.02708746781
MIMAT0027649,0.4424,0.2117,0.9831,,0.1951,,0.4029999999999999,,0.5376,,,0.8630161708249999,0.2867,0.1888,0.3233,,0.4648,,,,0.8744,0.4671,,,0.290046401854,0.8061,0.9883,,0.524481514055,,,,,,,,1.2057,,0.3067,0.2659,,0.2703,0.670733335838,0.2858,,0.2097,,1.3047,0.5729,,,,1.3799,,,0.9872,,0.321,0.7570884798649999,,0.4592113610639999,0.3834,,0.7094,,,0.467,,0.2924,0.2551,0.516803396163,0.2654,0.2318,0.496322139459,,,0.3481,0.5721,0.5901
MIMAT0027648,,,,,,0.3739,,,,,,,,,0.3233,,,,,,,,,,,,,,0.3699,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,,,,0.1865,0.2045,,0.3834,,,,,,,,0.2551,0.1936,,,,,,,,
MIMAT0027353,,,,,,,,,,,,0.4951,,,,0.7877,,,,,,,0.2774,,,,,,,,,0.9345,,0.5956,,,,,,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,
